3069625,352,WILLOUGHBY AVE,3
3069667,217,SKILLMAN ST,3
3097338,209,EVERGREEN AVE,3
3097605,1383,DEKALB AVE,3
3083988,110,FRANKLIN ST,3
3101608,195,PALMETTO ST,3
3104086,265,WEIRFIELD ST,3
3104145,323,WEIRFIELD ST,3
3012417,143,21 ST,3
3008116,454,BALTIC ST,3
3146598,857,TROY AVE,3
3146614,628,LINDEN BLVD,3
3146624,364,E  46 ST,3
3146625,366,E  46 ST,3
3146676,808,SCHENECTADY AVE,3
3146816,51,E  31 ST,3
3057505,567,HALSEY ST,3
3071592,212,ST JAMES PL,3
3056479,752,MADISON ST,3
5018167,16,ROSEWOOD PL,5
1017574,226,W  25 ST,1
1017719,214,W  30 ST,1
1030288,554,5 AVE,1
1022480,308,E  18 ST,1
1027008,121,W  78 ST,1
1018628,1017,AVE OF THE AMERICAS,1
1018774,34,W  17 ST,1
1027232,229,W  71 ST,1
1027261,248,W  73 ST,1
2018616,828,RITTER PL,2
2006683,579,BEECH TER,2
2073132,3530,EDSON AVE,2
2043971,1449,WHITE PLAINS RD,2
2076580,1713,BUSSING AVE,2
2092478,399,HUNTINGTON AVE,2
2087853,1033,CLARENCE AVE,2
2083134,1321,CROSBY AVE,2
2003503,712,COURTLANDT AVE,2
2038607,1160,COLGATE AVE,2
2031926,348,E  235 ST,2
2040402,1258,MANOR AVE,2
2045129,2257,LYON AVE,2
2051247,1816,EDISON AVE,2
3264582,1300,E  38 ST,3
1035494,1166,2 AVE,1
1035588,300,E  65 ST,1
1044268,22,E  130 ST,1
2065282,922,E  215 ST,2
2072450,1043,E  228 ST,2
2079865,4432,EDSON AVE,2
2024941,2642,MORRIS AVE,2
2030765,301,E  207 ST,2
2069589,2935,BRUNER AVE,2
2078685,4309,EDSON AVE,2
2080112,4428,HILL AVE,2
2082343,1212,MAYFLOWER AVE,2
2083293,1366,CROSBY AVE,2
3036044,578,PARK PL,3
3058556,235,DECATUR ST,3
3098799,59,HIMROD ST,3
3084226,188,GREENPOINT AVE,3
3113751,421,BRADFORD ST,3
3129264,121,DOSCHER ST,3
3088030,40,RICHARDSON ST,3
3121124,456,HENDRIX ST,3
3123859,33,COX PL,3
3123896,20,CYPRESS CT,3
3263027,1176,E  28 ST,3
3263053,1127,E  28 ST,3
3271953,1386,E  51 ST,3
3276442,1349,E  57 ST,3
3276571,5905,AVE N,3
3263234,1181,E  32 ST,3
3263300,2038,NEW YORK AVE,3
3263316,2023,NEW YORK AVE,3
3267635,3103,AVE R,3
3267676,1718,E  32 ST,3
3272322,1158,E  58 ST,3
3272386,5823,AVE K,3
3276960,2216,SCHENECTADY AVE,3
3263373,1292,E  35 ST,3
3263581,3709,AVE L,3
3267857,1759,E  34 ST,3
3267871,3414,QUENTIN RD,3
3277091,4803,AVE O,3
3277200,1690,E  52 ST,3
3263711,1335,E  21 ST,3
3268297,4014,GLENWOOD RD,3
3272988,2040,E  41 ST,3
3277438,1556,E  56 ST,3
1035172,240,E  72 ST,1
1039474,440,E  87 ST,1
1048790,160,W  136 ST,1
1053039,451,W  142 ST,1
1057351,4740,BROADWAY,1
5115808,57,PEACOCK LOOP,5
319701,145-49,232 ST,4
5005977,357,N  BURGHER AVE,5
55414,41-12,111 ST,4
97528,66-39,FRESH POND RD,4
180382,220-26,73 AVE,4
132572,36-21,191 ST,4
169295,73-48,196 ST,4
181286,212-02,UNION TPKE,4
59834,51-62,48 ST,4
83002,66-15,SAUNDERS ST,4
53669,104-09,MARTENSE AVE,4
343347,142-11,NEWPORT AVE,4
130962,33-71,161 ST,4
148521,214-21,35 AVE,4
229475,138-27,HOOVER AVE,4
110217,18-25,129 ST,4
177624,61-36,213 ST,4
10226,28-10,30 ST,4
34493,40-27,68 ST,4
175881,58-38,203 ST,4
186455,237-02,33 AVE,4
38549,31-09,91 ST,4
131736,35-39,158 ST,4
111300,23-02,124 ST,4
192460,58-22,256 ST,4
231611,147-64,84 RD,4
230574,86-17,139 ST,4
237205,184-20,CAMBRIDGE RD,4
27447,23-41,93 ST,4
49447,38-20,99 ST,4
79916,66-02,77 PL,4
97586,61-36,WOODBINE ST,4
94646,60-91,69 AVE,4
164672,69-15,174 ST,4
43932,42-59,HAMPTON ST,4
82320,85-35,67 RD,4
104902,88-32,81 AVE,4
192696,65-19,247 ST,4
22727,24-06,23 AVE,4
7704,11-46,WELLING CT,4
9668,33-48,28 ST,4
52326,94-13,53 AVE,4
109026,14-23,121 ST,4
132930,195-14,39 AVE,4
82149,85-51,FLEET ST,4
1035579,348,E  65 ST,1
5003475,16,WEBSTER AVE,5
5003481,148,BRIGHTON AVE,5
5003499,165,CASTLETON AVE,5
5003516,311,GLEN AVE,5
5003550,37,OXFORD PL,5
5003605,353,VICTORY BLVD,5
5003611,361,VICTORY BLVD,5
5003614,363,VICTORY BLVD,5
5003638,160,BRIGHTON AVE,5
5003672,11,PORTLAND PL,5
5007914,206,ELIZABETH ST,5
5007919,917,FOREST AVE,5
5007924,937,FOREST AVE,5
5008041,51,GREENLEAF AVE,5
5012038,236,EGBERT AVE,5
5012089,190,MANOR RD,5
5145485,21,LUQUER ST,3
3091483,48,CATHERINE ST,3
3089439,198,DEVOE ST,3
3128406,492,CRESCENT ST,3
3128473,1144,GLENMORE AVE,3
3126391,322,LOGAN ST,3
3122965,558,VAN SICLEN AVE,3
3105416,1342,BUSHWICK AVE,3
3105471,120,SCHAEFER ST,3
3105472,122,SCHAEFER ST,3
3105545,600,WILSON AVE,3
3124043,60,AUTUMN AVE,3
3124046,82,AUTUMN AVE,3
3124049,21,AUTUMN AVE,3
3124092,103,AUTUMN AVE,3
3124200,61,NICHOLS AVE,3
3016060,728,46 ST,3
3013625,219,33 ST,3
3013862,447,36 ST,3
3250834,2053,E  15 ST,3
3250975,2027,E  18 ST,3
3255423,2378,E  21 ST,3
3255525,2368,E  23 ST,3
3255576,2356,E  24 ST,3
3255592,2369,E  23 ST,3
3260215,2119,AVE I,3
3260279,880,E  24 ST,3
3260288,871,E  24 ST,3
3260289,867,E  24 ST,3
3260337,2611,AVE I,3
5032302,158,WALKER ST,5
2063429,3309,LURTING AVE,2
2069196,3121,NEW ENGLAND THRUWAY,2
2069349,2904,EASTCHESTER RD,2
2080689,826,PENFIELD ST,2
2030302,3047,PERRY AVE,2
2009396,774,UNION AVE,2
2048230,1566,PAULDING AVE,2
2085222,3182,SPENCER DR,2
2079056,4450,MATILDA AVE,2
2077911,4309,RICHARDSON AVE,2
2010117,1099,HALL PL,2
2038632,1161,WHEELER AVE,2
2038931,1139,FTELEY AVE,2
2011867,1036,FAILE ST,2
2030535,3280,RESERVOIR OVAL E,2
2028575,2605,MARION AVE,2
2040526,1235,CROES AVE,2
2049653,1630,YATES AVE,2
2030086,50,E  212 ST,2
2071691,933,E  224 ST,2
2078059,689,E  237 ST,2
2090084,3108,MILES AVE,2
3083743,210,KENT ST,3
3078061,200,LYNCH ST,3
3094278,12,WHITE ST,3
3010671,99,IMLAY ST,3
3024505,80,STERLING PL,3
3022275,587,20 ST,3
3022417,325,21 ST,3
3023938,39,PROSPECT PL,3
3023832,108,ST MARKS PL,3
3023873,128,ST MARKS PL,3
3045639,1593,LINCOLN PL,3
3101185,385,LINDEN ST,3
3254294,2269,E  23 ST,3
3254438,4339,BEDFORD AVE,3
3254442,4329,BEDFORD AVE,3
3259019,2647,E  24 ST,3
3259061,4699,BEDFORD AVE,3
3259092,2640,E  27 ST,3
3259103,2621,VOORHIES AVE,3
3259152,2664,E  28 ST,3
3038545,181,KINGSTON AVE,3
3039553,714,ST JOHNS PL,3
3035923,163,UNDERHILL AVE,3
1036608,54,E  80 ST,1
1040887,159,E  102 ST,1
1040941,153,E  103 ST,1
1046106,15,W  106 ST,1
1050411,302,W  137 ST,1
1050555,423,W  125 ST,1
1017137,112,8 AVE,1
1021282,107,E  35 ST,1
1021336,126,E  36 ST,1
1021388,144,E  37 ST,1
1017356,202,8 AVE,1
2045863,2744,E  TREMONT AVE,2
2101134,2738,E  TREMONT AVE,2
1026308,14,W  75 ST,1
1018318,128,W  26 ST,1
5181635,2736,E  TREMONT AVE,2
5181636,2742,E  TREMONT AVE,2
155027,130-52,HORACE HARDING EXPRESSWAY SR S,4
92875,59-26,BLEECKER ST,4
2001249,57,BRUCKNER BLVD,2
1009617,264,LAFAYETTE ST,1
2001242,69,BRUCKNER BLVD,2
273184,133-36,88 ST,4
199568,270-01,82 AVE,4
1057454,760,W  178 ST,1
3255899,2374,E  29 ST,3
3276876,2160,FLATBUSH AVE,3
1035597,323,E  65 ST,1
1039635,415,E  93 ST,1
1057704,95,BENNETT AVE,1
1044476,101,E  120 ST,1
3230666,1601,E  17 ST,3
3230707,1821,AVE P,3
3112819,187,POWELL ST,3
3243755,2101,W  9 ST,3
3255586,2380,E  24 ST,3
3256932,2401,E  26 ST,3
3258072,2202,AVE Y,3
3248271,744,AVE Y,3
1049078,210,W  122 ST,1
1053324,453,W  148 ST,1
1053325,420,CONVENT AVE,1
1053370,455,W  148 ST,1
1053430,455,W  150 ST,1
1053530,458,W  153 ST,1
1057782,4439,BROADWAY,1
1057810,4521,BROADWAY,1
5175665,336,W  57 ST,1
5175669,342,W  57 ST,1
112196,120-05,28 AVE,4
5175670,346,W  57 ST,1
5175672,344,W  57 ST,1
5175673,352,W  57 ST,1
5175674,356,W  57 ST,1
5175680,303,W  56 ST,1
1015186,869,WASHINGTON ST,1
1015180,872,WASHINGTON ST,1
128526,43-21,BYRD ST,4
2937,39-34,43 ST,4
249287,88-25,199 ST,4
324412,155-82,BAYVIEW AVE,4
264546,115-50,197 ST,4
264918,115-23,204 ST,4
241498,164-27,108 DR,4
215515,124-15,HILLSIDE AVE,4
282019,117-33,123 ST,4
197361,244-60,88 RD,4
272030,116-26,226 ST,4
300739,175-18,138 AVE,4
220936,101-22,109 ST,4
251176,91-11,210 ST,4
268042,104-05,221 ST,4
194072,76-14,249 ST,4
284667,150-14,115 ST,4
194423,254-37,75 AVE,4
228862,131-01,109 AVE,4
288299,147-07,FOCH BLVD,4
197272,87-40,LITTLE NECK PKWY,4
206958,89-45,92 ST,4
214050,84-25,112 ST,4
193523,251-27,71 RD,4
304692,117-35,224 ST,4
305338,118-35,227 ST,4
308403,130-63,229 ST,4
201402,86-17,258 ST,4
300525,137-20,169 ST,4
302424,118-14,SPRINGFIELD BLVD,4
255721,92-01,SPRINGFIELD BLVD,4
305521,118-48,234 ST,4
345340,155,REID AVE,4
332891,339,OSTEND PL,4
3204348,1361,74 ST,3
3204349,1357,74 ST,3
3204397,1451,74 ST,3
3204467,1632,73 ST,3
3204482,1666,73 ST,3
3204517,1635,74 ST,3
3204532,1742,73 ST,3
3023217,836,40 ST,3
3017001,836,48 ST,3
3023471,856,42 ST,3
3108411,612,SARATOGA AVE,3
3108412,614,SARATOGA AVE,3
3108419,634,SARATOGA AVE,3
3108422,644,SARATOGA AVE,3
3108438,604,SARATOGA AVE,3
3108479,142,SUTTER AVE,3
3108492,1997,STRAUSS ST,3
3108529,170,SUTTER AVE,3
3108610,605,THOMAS S BOYLAND ST,3
3108619,575,THOMAS S BOYLAND ST,3
3108620,573,THOMAS S BOYLAND ST,3
3108622,184,BRISTOL ST,3
3108630,198,BRISTOL ST,3
3197120,8316,6 AVE,3
3197132,553,84 ST,3
3197154,676,83 ST,3
3197155,678,83 ST,3
3197166,667,84 ST,3
3197239,1043,84 ST,3
3197248,1015,84 ST,3
3197256,114,84 ST,3
3197282,129,85 ST,3
3201921,1673,70 ST,3
3206386,1423,77 ST,3
3206388,1415,77 ST,3
3206389,1411,77 ST,3
3206432,1571,77 ST,3
3206438,1553,77 ST,3
5065203,362,SAND LN,5
5119514,67,WARDS POINT AVE,5
5018192,4,ROSEWOOD PL,5
5104343,224,STAFFORD AVE,5
5065194,380,SAND LN,5
5065198,372,SAND LN,5
2083206,3048,LA SALLE AVE,2
2091514,871,REVERE AVE,2
2088362,753,CLARENCE AVE,2
2098967,4510,DOUGLAS AVE,2
2040405,1264,MANOR AVE,2
2039014,1114,FTELEY AVE,2
2071874,964,E  228 ST,2
2096222,3241,CORLEAR AVE,2
2064802,837,E  217 ST,2
2070288,622,E  229 ST,2
2091027,1025,CALHOUN AVE,2
2091712,722,QUINCY AVE,2
2015960,1637,NELSON AVE,2
2029957,75,W  MOSHOLU PKWY N,2
2092577,4240,E  TREMONT AVE,2
2084781,1372,KEARNEY AVE,2
3116692,151,SUNNYSIDE AVE,3
3120325,458,LINWOOD ST,3
3120439,172,ATKINS AVE,3
3119159,2768,ATLANTIC AVE,3
3117043,89,RIDGEWOOD AVE,3
3117130,39,ESSEX ST,3
3118101,60,VAN SICLEN AVE,3
3117199,27,SHEPHERD AVE,3
3144495,714,FENIMORE ST,3
3144526,665,HAWTHORNE ST,3
3130050,660,CRESCENT ST,3
3153354,28,MIDWOOD ST,3
3027763,312,9 ST,3
3104079,277,WEIRFIELD ST,3
3086729,637,HUMBOLDT ST,3
3008834,301,UNION ST,3
3120564,365,MILLER AVE,3
3187577,428,63 ST,3
3118188,159,HENDRIX ST,3
3075751,407,BEDFORD AVE,3
3097298,19,LAWTON ST,3
3070952,47,CAMBRIDGE PL,3
3085395,95,GUERNSEY ST,3
3100360,94,BLEECKER ST,3
3103368,1509,JEFFERSON AVE,3
2010030,1020,PROSPECT AVE,2
1057833,391,W  204 ST,1
2018377,801,JENNINGS ST,2
1013331,111,W  10 ST,1
1057834,390,W  205 ST,1
2010038,1036,PROSPECT AVE,2
2010024,857,E  164 ST,2
2046994,607,MEAD ST,2
2009572,1135,PROSPECT AVE,2
2009580,1221,PROSPECT AVE,2
2009599,1317,PROSPECT AVE,2
2018636,1340,PROSPECT AVE,2
3255405,2373,E  19 ST,3
3276605,5902,AVE M,3
3319531,2169,RALPH AVE,3
3296177,2010,E  73 ST,3
3140537,5413,TILDEN AVE,3
3141104,420,E  54 ST,3
3142923,487,E  56 ST,3
3278659,437,E  89 ST,3
1036742,7,E  81 ST,1
1036743,6,E  82 ST,1
1036760,30,E  83 ST,1
1036887,1046,5 AVE,1
3187162,325,62 ST,3
3121721,493,JEROME ST,3
3016640,201,49 ST,3
2056249,2344,TIEMANN AVE,2
2067196,3329,PEARSALL AVE,2
2060869,2950,RADCLIFF AVE,2
2062211,3224,BARKER AVE,2
2073167,1216,E  223 ST,2
2071229,827,E  227 ST,2
2004897,1151,GRANT AVE,2
2030656,160,E  211 ST,2
2048290,1563,HAIGHT AVE,2
2040863,1986,POWELL AVE,2
2055629,1304,ASTOR AVE,2
2077197,4232,ELY AVE,2
2089217,102,INDIAN TRL,2
2097112,458,W  246 ST,2
2037925,2344,TURNBULL AVE,2
2040545,1282,FTELEY AVE,2
2066104,3764,PAULDING AVE,2
2073564,1288,E  229 ST,2
2092716,235,REVERE AVE,2
2016478,1711,UNDERCLIFF AVE,2
2023555,840,BRONX PARK S,2
2009488,901,PROSPECT AVE,2
2027115,91,VAN CORTLANDT AVE W,2
2065863,1036,E  214 ST,2
2023890,2000,VYSE AVE,2
2026196,2265,DR M L KING JR BLVD,2
2047171,1726,VICTOR ST,2
2094505,103,BAY ST,2
2057897,1318,MACE AVE,2
2078208,742,NEREID AVE,2
2091324,1037,HUNTINGTON AVE,2
2064120,780,E  214 ST,2
182609,82-108,COUNTRY POINTE CIR,4
199604,254-13,82 RD,4
211851,106-10,86 ST,4
285652,143-24,GLASSBORO AVE,4
198766,80-58,256 ST,4
282212,117-51,127 ST,4
282209,117-59,127 ST,4
283338,131-08,135 ST,4
267398,212-43,112 RD,4
241284,107-42,164 ST,4
243615,107-38,WATSON PL,4
283479,133-45,123 ST,4
305469,231-14,118 AVE,4
306160,119-17,234 ST,4
262741,113-22,198 ST,4
296647,116-27,170 ST,4
11039,32-01,BROADWAY,4
265109,115-34,210 ST,4
125924,148-03,34 AVE,4
58182,110-36,63 AVE,4
15858,25-50,45 ST,4
231249,150-02,86 AVE,4
18373,21-25,43 ST,4
75191,61-43,71 ST,4
100179,72-21,73 ST,4
5145472,189,CONOVER ST,3
3001658,543,PACIFIC ST,3
3003777,91,COURT ST,3
3057883,610,HALSEY ST,3
3032550,1206,8 AVE,3
3162446,321,GREENWOOD AVE,3
3044584,192,BUFFALO AVE,3
3059151,329,BAINBRIDGE ST,3
5145486,118,4 PL,3
3206522,1720,76 ST,3
3206550,1781,77 ST,3
3206566,1731,77 ST,3
3206578,7619,18 AVE,3
3050790,319,MARION ST,3
3050809,464,CHAUNCEY ST,3
3051002,348,MARION ST,3
3148010,519,E  46 ST,3
3148017,499,E  46 ST,3
3148040,192,E  31 ST,3
3148116,3109,BEVERLEY RD,3
3148130,191,E  31 ST,3
3148134,181,E  31 ST,3
3148137,173,E  31 ST,3
3148163,205,E  32 ST,3
3148166,195,E  32 ST,3
3148175,173,E  32 ST,3
3152688,1566,ALBANY AVE,3
3152689,1568,ALBANY AVE,3
3152459,841,E  37 ST,3
3152490,840,E  38 ST,3
3152499,3803,GLENWOOD RD,3
3152526,3804,FARRAGUT RD,3
3182927,5703,13 AVE,3
3188646,6833,NARROWS AVE,3
3188686,6832,BLISS TER,3
3188719,6803,BLISS TER,3
3188816,6810,MADELINE CT,3
3191523,606,72 ST,3
3188865,215,BAY RIDGE AVE,3
3188874,6811,MADELINE CT,3
3193319,7617,COLONIAL RD,3
3193337,156,76 ST,3
3193364,260,76 ST,3
3193368,274,76 ST,3
3193423,344,76 ST,3
3193570,543,77 ST,3
3193489,473,77 ST,3
5051905,4025,VICTORY BLVD,5
5065206,356,SAND LN,5
5117733,56,WINDING WOODS LOOP,5
5003318,33,STANLEY AVE,5
5110761,12,ODELL PL,5
5000526,261,HAMILTON AVE,5
5116005,109,WINANT PL,5
5044264,2944,VICTORY BLVD,5
5121668,3200,VICTORY BLVD,5
5043861,1159,ROCKLAND AVE,5
225273,114-07,107 AVE,4
5044383,2876,VICTORY BLVD,5
5121569,687,WOODROW RD,5
225670,107-50,108 ST,4
5067494,62,CLOISTER PL,5
12860,30-74,37 ST,4
248796,90-47,201 ST,4
270066,227-04,114 RD,4
197490,247-39,89 AVE,4
208408,82-18,ROCKAWAY BLVD,4
257533,102-23,221 ST,4
319582,142-10,232 ST,4
211377,107-28,76 ST,4
207359,89-08,91 AVE,4
213813,86-39,106 ST,4
268043,221-02,104 AVE,4
5406,28-06,36 AVE,4
3094898,24,ARION PL,3
3087736,504,GRAHAM AVE,3
3087761,525,HUMBOLDT ST,3
3163004,316,SHERMAN ST,3
3164401,505,CATON AVE,3
3009979,80,2 ST,3
3007792,443,WARREN ST,3
3006386,108,SUMMIT ST,3
3008518,251,HOYT ST,3
3008820,646,DEGRAW ST,3
3008998,488,SACKETT ST,3
3009016,459,UNION ST,3
3054370,163,LEWIS AVE,3
3057202,667,HANCOCK ST,3
3056367,669,PUTNAM AVE,3
3058999,177,BAINBRIDGE ST,3
1026818,144,W  75 ST,1
1018527,139,W  33 ST,1
1026961,100,W  78 ST,1
1018777,44,W  17 ST,1
1018893,666,AVE OF THE AMERICAS,1
2017284,1499,CROTONA PL,2
2018109,860,E  175 ST,2
2086476,945,HOLLYWOOD AVE,2
2012213,1096,LONGFELLOW AVE,2
2087472,2982,MILTON PL,2
2087840,930,VINCENT AVE,2
2049708,1729,YATES AVE,2
2034772,452,HOWE AVE,2
2032910,1625,UNDERHILL AVE,2
2033091,146,PUGSLEY AVE,2
2039376,1124,LELAND AVE,2
2041312,2066,POWELL AVE,2
2056501,2401,OLINVILLE AVE,2
3092018,90,PORTER AVE,3
3112192,85,HINSDALE ST,3
3053413,392,VERNON AVE,3
3053435,801,WILLOUGHBY AVE,3
3071231,333,GRAND AVE,3
3071302,61,QUINCY ST,3
3132241,181,MALTA ST,3
3130337,667,WILLIAMS AVE,3
3130393,676,ALABAMA AVE,3
3131665,740,GEORGIA AVE,3
3126150,300,LINCOLN AVE,3
3238343,3590,CANAL AVE,3
3238415,1603,NEPTUNE AVE,3
3238427,2763,W  16 ST,3
3238444,2709,W  16 ST,3
3238463,2756,W  15 ST,3
3238521,2696,STILLWELL AVE,3
3243489,2034,E  9 ST,3
3243490,2036,E  9 ST,3
3243522,2041,E  8 ST,3
3243582,2019,E  9 ST,3
3243664,2116,W  10 ST,3
3243697,2115,W  11 ST,3
3243699,2130,W  10 ST,3
3243728,2172,W  9 ST,3
2014477,1770,GRAND CONC,2
2004131,1064,TELLER AVE,2
2073080,3536,ELY AVE,2
2044934,5,METROPOLITAN OVAL,2
329755,37,W  13 RD,4
340338,169,BCH 109 ST,4
2037210,920,TAYLOR AVE,2
2082031,1118,THROGMORTON AVE,2
2041949,2213,BRUCKNER BLVD,2
2060725,3059,WILLIAMSBRIDGE RD,2
2096778,500,W  235 ST,2
2013690,1691,CLAY AVE,2
2050899,1722,HOBART AVE,2
2022876,2136,CLINTON AVE,2
1022391,321,E  14 ST,1
1032237,342,E  51 ST,1
2004959,943,SHERMAN AVE,2
1008267,324,E  14 ST,1
2015185,1694,DAVIDSON AVE,2
1028063,54,W  87 ST,1
2004967,1001,SHERMAN AVE,2
2004678,995,MORRIS AVE,2
1028073,28,W  87 ST,1
1026556,146,W  70 ST,1
345392,30,BCH 219 ST,4
339488,146,BCH 92 ST,4
3175495,6513,19 AVE,3
1036894,1052,5 AVE,1
1041024,1665,LEXINGTON AVE,1
1041175,176,E  108 ST,1
1041238,1735,LEXINGTON AVE,1
3201025,102,97 ST,3
3225489,727,AVE R,3
3177208,4001,10 AVE,3
2069161,3136,GRACE AVE,2
2040041,1238,COLGATE AVE,2
2056052,1574,ASTOR AVE,2
2067308,3340,BOUCK AVE,2
2079962,4401,WILDER AVE,2
2099394,5998,PALISADE AVE,2
2094493,86,TIER ST,2
2080034,4453,MURDOCK AVE,2
2077693,2088,PITMAN AVE,2
2089848,77,EDGEWATER PARK,2
2089910,119,EDGEWATER PARK,2
14967,30-16,43 ST,4
5116374,2220,S  SERVICE RD,5
5038081,53,SUMNER AVE,5
191011,56-33,DOUGLASTON PKWY,4
5006435,376,N  BURGHER AVE,5
5027890,40,ST JAMES PL,5
5116292,86,STATION AVE,5
5116234,95,STATION AVE,5
188498,41-08,WESTMORELAND ST,4
232840,161-23,84 RD,4
5116228,63,STATION AVE,5
32709,39-18,62 ST,4
5052522,167,TOMPKINS AVE,5
56320,111-01,43 AVE,4
5026731,158,WILSON TER,5
5026380,121,WILSON TER,5
331860,786,ELVIRA AVE,4
5026846,1,ELTINGE ST,5
5026370,122,WILSON TER,5
5026739,159,WILSON TER,5
5026854,24,ELTINGE ST,5
5026371,126,WILSON TER,5
5026849,19,ELTINGE ST,5
5026850,19,ELTINGE ST,5
331906,791,ELVIRA AVE,4
5026729,150,WILSON TER,5
5026740,163,WILSON TER,5
5026848,9,ELTINGE ST,5
5026379,125,WILSON TER,5
331861,792,ELVIRA AVE,4
5026741,169,WILSON TER,5
5026857,12,ELTINGE ST,5
136908,46-46,158 ST,4
98032,69-20,64 ST,4
174396,50-23,216 ST,4
117434,24-22,146 ST,4
122717,155-15,33 AVE,4
110284,15-87,144 ST,4
14836,31-63,42 ST,4
14893,31-48,44 ST,4
234787,170-16,HENLEY RD,4
162831,80-40,162 ST,4
42623,42-11,77 ST,4
3193533,526,76 ST,3
66618,61-71,56 ST,4
274991,133-13,CROSS BAY BLVD,4
2025014,2185,MORRIS AVE,2
2017309,1465,CROTONA PL,2
2035342,2071,LACOMBE AVE,2
2041095,1939,ELLIS AVE,2
2013934,1760,TOPPING AVE,2
2010115,856,E  167 ST,2
2026445,2333,ANDREWS AVE N,2
2038772,1155,WARD AVE,2
2064124,788,E  214 ST,2
2019599,1474,VYSE AVE,2
2029275,2874,GRAND CONC,2
2029545,185,E  205 ST,2
2029578,2698,CRESTON AVE,2
2031069,3370,DECATUR AVE,2
2033984,327,HOWE AVE,2
2039295,1133,THIERIOT AVE,2
2021052,506,E  183 ST,2
2019824,1700,BRYANT AVE,2
2050844,3150,ROBERTS AVE,2
2059157,2529,LODOVICK AVE,2
2064836,850,E  218 ST,2
2007513,872,E  147 ST,2
3091230,30,MASPETH AVE,3
3091630,294,POWERS ST,3
3031027,31,PROSPECT PARK W,3
3151083,805,E  45 ST,3
3151106,1320,SCHENECTADY AVE,3
3151143,823,E  46 ST,3
3151203,746,E  38 ST,3
3151217,811,E  37 ST,3
3151231,785,E  37 ST,3
3151269,768,E  39 ST,3
3151290,3801,FARRAGUT RD,3
3151299,727,E  38 ST,3
3151317,681,E  38 ST,3
3158162,260,E  23 ST,3
3158180,353,E  22 ST,3
3158192,2302,BEVERLEY RD,3
3158252,2424,CORTELYOU RD,3
3158337,2510,BEVERLEY RD,3
3164737,205,E  4 ST,3
3164756,259,E  5 ST,3
3164780,238,E  7 ST,3
3164901,432,CONEY ISLAND AVE,3
3164917,149,E  8 ST,3
3164920,141,E  8 ST,3
3169530,4508,17 AVE,3
3169611,1768,45 ST,3
3169652,1539,47 ST,3
9214982,206,OSGOOD AVE,5
9215539,187,FATHER CAPODANNO BLVD,5
9216237,546,ODER AVE,5
2030865,3208,HULL AVE,2
5142356,3200,PARK AVE,2
5143862,76,NORTHFIELD AVE,5
5145613,185,FATHER CAPODANNO BLVD,5
5164474,3285,RICHMOND AVE,5
2098882,4620,ARLINGTON AVE,2
2041093,1943,ELLIS AVE,2
2043502,1315,THIERIOT AVE,2
2091834,817,SWINTON AVE,2
2087560,2919,HARDING AVE,2
2092270,345,CALHOUN AVE,2
2097604,5444,VALLES AVE,2
2007201,506,JACKSON AVE,2
2015741,1386,NELSON AVE,2
2030752,3220,PERRY AVE,2
2054658,2173,MULINER AVE,2
2054824,2186,PAULDING AVE,2
2053511,1934,HAIGHT AVE,2
2085228,3202,SPENCER DR,2
2079424,4648,BRONX BLVD,2
2013578,1466,COLLEGE AVE,2
2038279,1026,WARD AVE,2
3248321,2618,W  13 ST,3
3248496,2731,BRIGHTON 6 ST,3
3248557,2645,HUBBARD ST,3
3248559,2641,HUBBARD ST,3
3067024,104,MAC DONOUGH ST,3
3062542,276,KOSCIUSZKO ST,3
3061270,260,VERNON AVE,3
3055428,731,QUINCY ST,3
3056053,599,MADISON ST,3
3090494,147,KINGSLAND AVE,3
3118566,126,SCHENCK AVE,3
3019529,461,56 ST,3
3019538,443,56 ST,3
3019549,413,56 ST,3
3013522,207,32 ST,3
3019156,5423,5 AVE,3
5062425,46,PLATTSBURG ST,5
5115802,65,PEACOCK LOOP,5
5121095,73,PROSPECT ST,5
5066814,51,PRESCOTT AVE,5
5115776,98,PITNEY AVE,5
5059673,544,ODER AVE,5
5070666,853,PATTERSON AVE,5
5115804,63,PEACOCK LOOP,5
5059669,554,ODER AVE,5
5020907,361,OCEAN TER,5
5025606,124,LIVINGSTON AVE,5
5121097,69,PROSPECT ST,5
5016196,71,PROSPECT ST,5
5025604,234,QUEEN ST,5
5025605,122,LIVINGSTON AVE,5
2096426,300,W  236 ST,2
2072156,1014,E  223 ST,2
2026791,3850,SEDGWICK AVE,2
2019542,1406,VYSE AVE,2
2040938,1991,POWELL AVE,2
2039279,1160,TAYLOR AVE,2
2085909,1512,LIBRARY AVE,2
2013447,1303,CLAY AVE,2
2079932,2015,NEREID AVE,2
2081799,2748,GIFFORD AVE,2
2059160,2523,LODOVICK AVE,2
2053536,1937,WILLIAMSBRIDGE RD,2
5083110,123,TWOMBLY AVE,5
2042179,2215,GLEASON AVE,2
2009077,794,E  160 ST,2
2015542,1840,HARRISON AVE,2
2033492,1981,GILDERSLEEVE AVE,2
2042204,2232,NEWBOLD AVE,2
2035687,624,ST LAWRENCE AVE,2
2060121,2715,YOUNG AVE,2
3071408,66,QUINCY ST,3
3059208,104,BAINBRIDGE ST,3
5026839,35,ELTINGE ST,5
5012144,168,RAVENHURST AVE,5
